gen_updatedOn,latitude,longitude,temperature_2m,precipitation,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm,year,month,day,hour,minute,stageOfCrop_encoded,waterLevel_encoded,pstDiseaseName_encoded,districts_encoded,monthly_mean_temp,monthly_precipitation
2018-08-29 14:13:00,8.730183333,76.75672833,25.10833333333333,0.0291666666666666,26.075,0.2886249999999999,2018,8,29,14,13,8,1,1,1,24.621557971014493,0.8166968599033816
2018-08-29 14:13:00,8.730183333,76.75672833,25.10833333333333,0.0291666666666666,26.075,0.2886249999999999,2018,8,29,14,13,8,1,2,1,24.621557971014493,0.8166968599033816
2018-08-29 16:27:00,11.3120177,76.30093052,23.92083333333333,0.1583333333333333,24.450000000000003,0.4748749999999999,2018,8,29,16,27,5,3,4,10,24.621557971014493,0.8166968599033816
2018-08-29 16:30:00,11.3120177,76.30093052,23.92083333333333,0.1583333333333333,24.450000000000003,0.4748749999999999,2018,8,29,16,30,5,3,2,10,24.621557971014493,0.8166968599033816
2018-08-29 16:30:00,11.31217042,76.30098701,23.92083333333333,0.1583333333333333,24.450000000000003,0.4748749999999999,2018,8,29,16,30,5,3,6,10,24.621557971014493,0.8166968599033816
2018-08-30 10:21:00,9.910651667,76.77834333,24.52916666666667,0.0541666666666666,24.3875,0.4835,2018,8,30,10,21,5,3,2,6,24.621557971014493,0.8166968599033816
2018-08-30 11:26:00,12.50379161,75.14763712,24.649999999999995,0.2374999999999999,25.6,0.4545416666666666,2018,8,30,11,26,1,2,2,14,24.621557971014493,0.8166968599033816
2018-08-30 12:19:00,12.52978167,75.04988167,25.58333333333333,0.1374999999999999,26.3,0.3226666666666666,2018,8,30,12,19,11,1,2,14,24.621557971014493,0.8166968599033816
2018-08-30 12:29:00,12.530035,75.05029833,25.149999999999995,0.1374999999999999,26.1,0.4545416666666666,2018,8,30,12,29,11,1,2,14,24.621557971014493,0.8166968599033816
2018-08-30 15:07:00,12.48155,75.03141333,25.28333333333333,0.1374999999999999,26.0,0.3226666666666666,2018,8,30,15,7,6,3,2,14,24.621557971014493,0.8166968599033816
2018-08-31 10:47:00,11.37975,75.82532167,25.21666666666667,0.1374999999999999,25.662500000000005,0.46725,2018,8,31,10,47,1,3,1,11,24.621557971014493,0.8166968599033816
2018-08-31 10:47:00,11.37975,75.82532167,25.21666666666667,0.1374999999999999,25.662500000000005,0.46725,2018,8,31,10,47,1,3,2,11,24.621557971014493,0.8166968599033816
2018-08-31 10:47:00,11.37975,75.82532167,25.21666666666667,0.1374999999999999,25.662500000000005,0.46725,2018,8,31,10,47,1,3,6,11,24.621557971014493,0.8166968599033816
2018-08-31 10:47:00,11.38085167,75.82468333,25.316666666666663,0.1374999999999999,25.7625,0.46725,2018,8,31,10,47,8,4,2,11,24.621557971014493,0.8166968599033816
2018-08-31 10:47:00,11.38085167,75.82468333,25.316666666666663,0.1374999999999999,25.7625,0.46725,2018,8,31,10,47,8,4,6,11,24.621557971014493,0.8166968599033816
2018-08-31 10:58:00,10.290365,76.21923833,25.616666666666664,0.2916666666666667,26.40833333333333,0.4675416666666667,2018,8,31,10,58,5,2,1,8,24.621557971014493,0.8166968599033816
2018-08-31 11:17:00,12.04691167,75.26433,25.475,0.0541666666666666,26.34166666666667,0.2786666666666667,2018,8,31,11,17,9,4,4,13,24.621557971014493,0.8166968599033816
2018-08-31 11:45:00,10.6188,76.71323167,24.40833333333333,0.6791666666666667,25.28333333333333,0.4349166666666667,2018,8,31,11,45,8,2,2,9,24.621557971014493,0.8166968599033816
2018-08-31 14:15:00,8.946055,76.65132333,25.45,0.0416666666666666,26.35833333333333,0.2407083333333333,2018,8,31,14,15,1,1,2,2,24.621557971014493,0.8166968599033816
2018-08-31 14:27:00,9.08372517,76.77372343,25.14583333333333,0.0416666666666666,26.20833333333333,0.4219583333333332,2018,8,31,14,27,7,3,4,2,24.621557971014493,0.8166968599033816
2018-08-31 15:49:00,12.0304677,75.3352053,25.13333333333333,0.0541666666666666,25.97083333333333,0.2786666666666667,2018,8,31,15,49,9,2,4,13,24.621557971014493,0.8166968599033816
2018-01-09 11:05:00,11.8598475,75.478484,25.258333333333336,0.0083333333333333,25.7,0.4735416666666666,2018,1,9,11,5,7,3,4,13,25.972900262467192,0.07030839895013122
2018-01-09 11:39:00,9.891161667,76.65610667,23.524999999999995,0.1999999999999999,24.04583333333333,0.5012916666666667,2018,1,9,11,39,8,3,1,6,25.972900262467192,0.07030839895013122
2018-01-09 11:39:00,9.891161667,76.65610667,23.524999999999995,0.1999999999999999,24.04583333333333,0.5012916666666667,2018,1,9,11,39,8,3,2,6,25.972900262467192,0.07030839895013122
2018-01-09 11:53:00,9.888775,76.65034833,23.58333333333333,0.1999999999999999,24.104166666666668,0.5012916666666667,2018,1,9,11,53,6,3,1,6,25.972900262467192,0.07030839895013122
2018-01-09 11:53:00,9.888775,76.65034833,23.58333333333333,0.1999999999999999,24.104166666666668,0.5012916666666667,2018,1,9,11,53,6,3,4,6,25.972900262467192,0.07030839895013122
2018-01-09 11:53:00,9.888775,76.65034833,23.58333333333333,0.1999999999999999,24.104166666666668,0.5012916666666667,2018,1,9,11,53,6,3,6,6,25.972900262467192,0.07030839895013122
2018-01-09 11:53:00,9.888775,76.65034833,23.58333333333333,0.1999999999999999,24.104166666666668,0.5012916666666667,2018,1,9,11,53,6,3,1,6,25.972900262467192,0.07030839895013122
2018-01-09 11:53:00,9.888775,76.65034833,23.58333333333333,0.1999999999999999,24.104166666666668,0.5012916666666667,2018,1,9,11,53,6,3,4,6,25.972900262467192,0.07030839895013122
2018-01-09 12:41:00,9.946153333,76.413375,25.1375,0.1291666666666666,25.5375,0.4185833333333333,2018,1,9,12,41,5,3,2,7,25.972900262467192,0.07030839895013122
2018-03-09 10:53:00,8.74499498,76.80643536,25.758333333333336,0.0,26.712499999999995,0.268625,2018,3,9,10,53,7,1,4,1,25.817463235294117,0.06905637254901958
2018-03-09 11:09:00,8.74310012,76.8076159,25.758333333333336,0.0,26.712499999999995,0.268625,2018,3,9,11,9,8,3,4,1,25.817463235294117,0.06905637254901958
